36,PUT bench_t4_tiger.gdt,40968968708,40968968779,40968968952,0.070,0.244
29,GET bench_t2_client_file_0.txt,40968967749,40968967918,40968968016,0.168,0.266
38,GET bench_t7_client_file_1.txt,40968968778,40968969203,40968969308,0.424,0.530
40,PUT bench_t5_client_file_4.txt,40968970151,40968970244,40968970419,0.093,0.268
41,PUT bench_t1_client_file_2.txt,40968970183,40968970478,40968970611,0.294,0.427
37,PUT bench_t2_tiger.gdt,40968968742,40968969035,40968969156,0.292,0.413
39,PUT bench_t0_client_file_0.txt,40968970074,40968970098,40968970879,0.023,0.804
32,GET bench_t3_client_file_3.txt,40968967941,40968968069,40968971130,0.128,3.188
42,GET bench_t2_tiger_is_back.gdt,40968971027,40968971040,40968971176,0.013,0.149
43,GET bench_t4_client_file_4.txt,40968971136,40968971150,40968971262,0.014,0.125
45,GET bench_t6_client_file_6.txt,40968971265,40968971316,40968971368,0.050,0.103
44,PUT bench_t7_client_file_7.txt,40968971191,40968971253,40968971385,0.062,0.193
46,GET bench_t5_client_file_5.txt,40968971703,40968971713,40968971781,0.010,0.077
48,GET bench_t0_client_file_0.txt,40968972041,40968972049,40968972119,0.007,0.077
49,PUT bench_t3_client_file_4.txt,40968972074,40968972165,40968972280,0.091,0.206
50,GET bench_t7_client_file_5.txt,40968972101,40968972183,40968972300,0.081,0.198
47,GET bench_t1_tiger_is_back.gdt,40968971982,40968971994,40968972099,0.011,0.116
51,PUT bench_t2_tiger_is_back.gdt,40968972132,40968972328,40968972592,0.195,0.460
53,PUT bench_t6_client_file_0.txt,40968972677,40968972688,40968972850,0.011,0.172
54,PUT bench_t5_client_file_7.txt,40968972930,40968972940,40968973049,0.010,0.119
55,PUT bench_t1_client_file_7.txt,40968972981,40968972992,40968973122,0.010,0.140
56,GET bench_t3_tiger.gdt,40968973017,40968973088,40968973148,0.071,0.130
58,GET bench_t2_client_file_7.txt,40968973068,40968973327,40968973376,0.258,0.308
57,PUT bench_t7_client_file_7.txt,40968973044,40968973274,40968973381,0.230,0.336
59,PUT bench_t0_tiger_is_back.gdt,40968973093,40968973418,40968973520,0.325,0.427
52,PUT bench_t4_client_file_2.txt,40968972608,40968972621,40968973229,0.013,0.621
61,GET bench_t5_client_file_4.txt,40968973333,40968973563,40968973716,0.229,0.382
60,GET bench_t6_client_file_3.txt,40968973300,40968973437,40968973486,0.137,0.185
64,GET bench_t7_tiger_is_back.gdt,40968973522,40968973835,40968973892,0.312,0.370
63,GET bench_t4_client_file_6.txt,40968973396,40968973758,40968973835,0.362,0.439
65,PUT bench_t2_client_file_5.txt,40968973622,40968973949,40968974129,0.327,0.506
62,GET bench_t1_client_file_2.txt,40968973371,40968973612,40968973674,0.241,0.303
67,GET bench_t0_client_file_2.txt,40968973727,40968974218,40968974297,0.490,0.569
66,PUT bench_t3_client_file_5.txt,40968973656,40968974125,40968974311,0.469,0.654
69,PUT bench_t5_tiger.gdt,40968973921,40968974337,40968974440,0.415,0.519
68,PUT bench_t6_client_file_4.txt,40968973839,40968974238,40968974354,0.398,0.515
70,PUT bench_t4_client_file_1.txt,40968974061,40968974360,40968974479,0.298,0.417
72,GET bench_t2_client_file_7.txt,40968974257,40968974507,40968974558,0.249,0.300
71,PUT bench_t1_client_file_4.txt,40968974197,40968974480,40968974587,0.282,0.390
75,GET bench_t5_client_file_3.txt,40968974570,40968974638,40968974693,0.068,0.123
73,GET bench_t3_client_file_6.txt,40968974340,40968974524,40968974713,0.183,0.372
74,GET bench_t6_tiger.gdt,40968974539,40968974610,40968974661,0.070,0.122
77,GET bench_t4_client_file_7.txt,40968974763,40968974785,40968974960,0.022,0.196
76,PUT bench_t0_client_file_7.txt,40968974695,40968974736,40968974857,0.041,0.162
78,GET bench_t1_client_file_0.txt,40968974810,40968974816,40968975099,0.006,0.289
79,GET bench_t0_tiger_is_back.gdt,40968975063,40968975074,40968975138,0.011,0.075
