58,GET bench_t4_client_file_5.txt,40965930953,40965931027,40965931050,0.074,0.097
57,PUT bench_t6_client_file_6.txt,40965930939,40965931004,40965931060,0.064,0.120
59,GET bench_t1_client_file_7.txt,40965930965,40965931068,40965931087,0.102,0.122
60,PUT bench_t2_client_file_7.txt,40965930977,40965931083,40965931132,0.106,0.154
56,PUT bench_t7_client_file_4.txt,40965930924,40965930999,40965931061,0.074,0.136
63,GET bench_t3_client_file_4.txt,40965931144,40965931197,40965931247,0.052,0.103
52,PUT bench_t3_tiger.gdt,40965930553,40965930639,40965930850,0.086,0.296
61,GET bench_t5_client_file_3.txt,40965931119,40965931151,40965931312,0.031,0.192
65,GET bench_t7_client_file_4.txt,40965931167,40965931266,40965931329,0.099,0.162
67,GET bench_t6_client_file_6.txt,40965931336,40965931345,40965931366,0.008,0.029
62,PUT bench_t0_client_file_0.txt,40965931132,40965931196,40965931247,0.063,0.114
66,GET bench_t2_client_file_1.txt,40965931179,40965931339,40965931413,0.160,0.233
68,PUT bench_t5_client_file_4.txt,40965931446,40965931450,40965931506,0.004,0.060
70,GET bench_t4_client_file_3.txt,40965931475,40965931491,40965931516,0.015,0.041
64,PUT bench_t4_client_file_3.txt,40965931155,40965931265,40965931316,0.109,0.161
69,GET bench_t0_client_file_5.txt,40965931461,40965931479,40965931507,0.018,0.046
71,PUT bench_t3_client_file_6.txt,40965931486,40965931526,40965931570,0.039,0.083
72,GET bench_t3_client_file_4.txt,40965931617,40965931621,40965931644,0.004,0.027
73,GET bench_t5_tiger.gdt,40965931629,40965931635,40965931657,0.005,0.028
76,PUT bench_t7_client_file_5.txt,40965932218,40965932229,40965932296,0.010,0.077
75,PUT bench_t1_client_file_3.txt,40965932193,40965932224,40965932367,0.031,0.173
77,GET bench_t7_tiger.gdt,40965932355,40965932365,40965932392,0.010,0.037
74,PUT bench_t6_client_file_2.txt,40965932175,40965932181,40965932374,0.006,0.198
79,GET bench_t6_client_file_5.txt,40965932487,40965932496,40965932573,0.009,0.086
78,GET bench_t1_client_file_3.txt,40965932449,40965932494,40965932523,0.045,0.074
