76,GET bench_t0_client_file_3.txt,41050025566,41050025602,41050025773,0.036,0.206
79,GET bench_t5_tiger_is_back.gdt,41050025667,41050025677,41050025870,0.009,0.203
2,PUT bench_t3_tiger.gdt,41053043871,41053043883,41053044020,0.011,0.148
1,PUT bench_t2_client_file_2.txt,41053043836,41053043869,41053044022,0.032,0.185
3,PUT bench_t5_client_file_5.txt,41053043943,41053043960,41053044094,0.017,0.151
0,PUT bench_t1_client_file_7.txt,41053043817,41053043880,41053044027,0.063,0.209
4,PUT bench_t6_client_file_3.txt,41053043964,41053044109,41053044205,0.145,0.240
6,GET bench_t2_client_file_4.txt,41053044163,41053044173,41053044222,0.009,0.058
5,PUT bench_t0_client_file_5.txt,41053043976,41053044111,41053044218,0.134,0.242
7,PUT bench_t7_tiger.gdt,41053044253,41053044305,41053044547,0.051,0.293
8,PUT bench_t4_client_file_6.txt,41053044571,41053044588,41053044647,0.017,0.076
9,GET bench_t3_client_file_0.txt,41053044585,41053044591,41053044673,0.005,0.088
10,GET bench_t5_client_file_1.txt,41053044609,41053044634,41053044674,0.025,0.065
12,GET bench_t1_client_file_4.txt,41053044778,41053044802,41053044854,0.024,0.076
11,GET bench_t6_client_file_3.txt,41053044640,41053044669,41053044936,0.028,0.295
16,GET bench_t4_tiger.gdt,41053045062,41053045069,41053045114,0.006,0.051
15,GET bench_t7_client_file_6.txt,41053045027,41053045077,41053045106,0.049,0.079
13,PUT bench_t2_client_file_1.txt,41053044794,41053044805,41053045240,0.010,0.446
17,PUT bench_t3_client_file_6.txt,41053045120,41053045187,41053045254,0.067,0.133
20,PUT bench_t1_tiger.gdt,41053045209,41053045229,41053045288,0.020,0.078
21,PUT bench_t7_tiger.gdt,41053045244,41053045265,41053045313,0.020,0.069
18,PUT bench_t5_client_file_6.txt,41053045180,41053045276,41053045331,0.095,0.150
19,PUT bench_t6_client_file_6.txt,41053045195,41053045309,41053045357,0.113,0.162
22,PUT bench_t4_tiger_is_back.gdt,41053045266,41053045333,41053045377,0.066,0.111
23,GET bench_t3_client_file_4.txt,41053045297,41053045358,41053045379,0.060,0.081
24,GET bench_t1_client_file_1.txt,41053045362,41053045378,41053045400,0.015,0.038
14,GET bench_t0_client_file_0.txt,41053045013,41053045072,41053045481,0.059,0.468
26,GET bench_t5_client_file_4.txt,41053045403,41053045417,41053045511,0.014,0.108
28,GET bench_t2_client_file_5.txt,41053045468,41053045500,41053045527,0.031,0.059
27,GET bench_t6_client_file_3.txt,41053045433,41053045481,41053045501,0.047,0.067
29,PUT bench_t1_tiger_is_back.gdt,41053045490,41053045543,41053045811,0.052,0.320
25,GET bench_t7_tiger.gdt,41053045381,41053045400,41053045941,0.018,0.559
33,GET bench_t1_client_file_3.txt,41053045815,41053045958,41053045981,0.143,0.166
31,PUT bench_t6_client_file_6.txt,41053045599,41053045607,41053046282,0.008,0.682
32,PUT bench_t2_tiger_is_back.gdt,41053045612,41053045857,41053046285,0.244,0.672
30,PUT bench_t3_client_file_4.txt,41053045552,41053045555,41053046291,0.003,0.739
35,GET bench_t2_client_file_2.txt,41053046410,41053046417,41053046458,0.006,0.048
34,PUT bench_t0_client_file_6.txt,41053046394,41053046400,41053046466,0.006,0.071
36,GET bench_t3_client_file_1.txt,41053046426,41053046477,41053046498,0.051,0.072
38,GET bench_t6_client_file_3.txt,41053046548,41053046552,41053046578,0.004,0.030
39,PUT bench_t1_tiger.gdt,41053046558,41053046597,41053046646,0.038,0.088
37,PUT bench_t7_tiger.gdt,41053046534,41053046539,41053046594,0.004,0.060
42,PUT bench_t2_client_file_7.txt,41053046682,41053046764,41053046835,0.082,0.152
41,GET bench_t0_client_file_4.txt,41053046584,41053046705,41053046740,0.120,0.155
40,PUT bench_t5_tiger_is_back.gdt,41053046571,41053046638,41053046802,0.067,0.230
44,PUT bench_t3_client_file_0.txt,41053046709,41053046881,41053046929,0.171,0.219
43,GET bench_t7_client_file_0.txt,41053046696,41053046796,41053046831,0.100,0.134
45,PUT bench_t6_client_file_4.txt,41053046849,41053046922,41053047052,0.073,0.203
46,GET bench_t1_client_file_6.txt,41053046871,41053047006,41053047062,0.135,0.191
48,GET bench_t2_client_file_1.txt,41053047091,41053047093,41053047115,0.002,0.024
47,GET bench_t5_client_file_7.txt,41053046884,41053047029,41053047055,0.144,0.171
52,GET bench_t6_client_file_4.txt,41053047285,41053047287,41053047312,0.002,0.027
50,PUT bench_t0_tiger_is_back.gdt,41053047255,41053047260,41053047323,0.005,0.068
51,GET bench_t3_client_file_0.txt,41053047271,41053047276,41053047383,0.004,0.111
49,PUT bench_t7_tiger.gdt,41053047168,41053047176,41053047400,0.008,0.232
53,PUT bench_t1_client_file_7.txt,41053047453,41053047455,41053047502,0.002,0.049
54,PUT bench_t5_client_file_3.txt,41053047538,41053047543,41053047599,0.004,0.060
56,GET bench_t0_client_file_0.txt,41053047567,41053047598,41053047620,0.030,0.053
57,GET bench_t7_client_file_2.txt,41053047581,41053047620,41053047642,0.038,0.061
58,GET bench_t1_client_file_3.txt,41053047594,41053047636,41053047654,0.042,0.060
59,GET bench_t5_client_file_3.txt,41053047695,41053047700,41053047724,0.004,0.029
60,PUT bench_t7_client_file_3.txt,41053047740,41053047746,41053047802,0.005,0.061
61,GET bench_t7_client_file_0.txt,41053047851,41053047856,41053047880,0.005,0.029
62,GET bench_t4_client_file_1.txt,41053048254,41053048259,41053048290,0.004,0.035
55,PUT bench_t2_client_file_7.txt,41053047551,41053047555,41053049266,0.003,1.715
63,PUT bench_t3_client_file_0.txt,41053049235,41053049242,41053049308,0.006,0.072
64,PUT bench_t5_client_file_6.txt,41053049257,41053049286,41053049351,0.028,0.093
65,PUT bench_t4_client_file_0.txt,41053049275,41053049289,41053049450,0.014,0.175
67,GET bench_t3_client_file_7.txt,41053049474,41053049479,41053049527,0.005,0.053
69,GET bench_t4_client_file_1.txt,41053049542,41053049548,41053049584,0.006,0.042
68,GET bench_t5_client_file_6.txt,41053049502,41053049508,41053049546,0.005,0.043
66,GET bench_t2_tiger.gdt,41053049440,41053049445,41053049679,0.004,0.238
70,PUT bench_t4_client_file_4.txt,41053049795,41053049799,41053049865,0.004,0.070
71,GET bench_t4_client_file_2.txt,41053049917,41053049923,41053049954,0.005,0.036
72,PUT bench_t4_client_file_3.txt,41053050074,41053050078,41053050143,0.004,0.068
74,GET bench_t4_tiger.gdt,41053050215,41053050222,41053050256,0.006,0.041
73,PUT bench_t6_client_file_6.txt,41053050199,41053050205,41053050278,0.005,0.078
76,GET bench_t6_client_file_7.txt,41053050369,41053050375,41053050409,0.005,0.039
75,PUT bench_t0_client_file_7.txt,41053050330,41053050337,41053050410,0.007,0.080
77,GET bench_t0_tiger.gdt,41053050474,41053050479,41053050507,0.004,0.033
78,PUT bench_t0_client_file_1.txt,41053050611,41053050617,41053050678,0.005,0.066
79,GET bench_t0_client_file_0.txt,41053050728,41053050733,41053050759,0.005,0.030
