33,GET bench_t1_client_file_7.txt,40950782376,40950782382,40950782460,0.006,0.084
34,GET bench_t5_client_file_6.txt,40950782489,40950782495,40950782558,0.006,0.069
35,PUT bench_t2_client_file_3.txt,40950782577,40950782627,40950782693,0.049,0.115
36,PUT bench_t7_client_file_3.txt,40950782616,40950782637,40950782702,0.021,0.085
37,GET bench_t3_tiger_is_back.gdt,40950782632,40950782712,40950782740,0.080,0.108
38,PUT bench_t0_client_file_0.txt,40950782647,40950782715,40950782772,0.068,0.124
40,GET bench_t6_client_file_0.txt,40950782675,40950782759,40950782785,0.084,0.110
41,PUT bench_t5_client_file_6.txt,40950782690,40950782798,40950782917,0.108,0.227
39,PUT bench_t1_client_file_7.txt,40950782661,40950782726,40950782954,0.065,0.293
43,GET bench_t0_client_file_3.txt,40950783031,40950783036,40950783067,0.005,0.036
44,GET bench_t2_tiger_is_back.gdt,40950783059,40950783065,40950783094,0.006,0.034
42,GET bench_t7_client_file_7.txt,40950782908,40950782940,40950782969,0.031,0.060
45,PUT bench_t6_client_file_7.txt,40950783076,40950783089,40950783147,0.012,0.071
47,GET bench_t5_tiger.gdt,40950783117,40950783132,40950783166,0.014,0.048
46,PUT bench_t3_tiger_is_back.gdt,40950783096,40950783128,40950783186,0.031,0.089
48,GET bench_t1_client_file_4.txt,40950783218,40950783224,40950783253,0.005,0.034
50,PUT bench_t0_client_file_2.txt,40950783250,40950783273,40950783331,0.023,0.081
49,PUT bench_t7_client_file_4.txt,40950783233,40950783268,40950783341,0.034,0.107
51,PUT bench_t5_tiger.gdt,40950783392,40950783397,40950783456,0.004,0.064
53,GET bench_t3_client_file_3.txt,40950783445,40950783461,40950783551,0.016,0.105
52,GET bench_t6_client_file_3.txt,40950783423,40950783458,40950783632,0.034,0.208
54,PUT bench_t1_tiger.gdt,40950783580,40950783588,40950783689,0.007,0.108
55,GET bench_t7_client_file_0.txt,40950783601,40950783660,40950783694,0.058,0.092
56,GET bench_t0_client_file_5.txt,40950783641,40950783662,40950783854,0.020,0.212
57,GET bench_t5_client_file_1.txt,40950783832,40950783837,40950783866,0.004,0.033
58,PUT bench_t2_client_file_1.txt,40950783892,40950783916,40950784027,0.024,0.135
59,GET bench_t1_client_file_5.txt,40950783912,40950784078,40950784127,0.166,0.215
60,PUT bench_t3_client_file_2.txt,40950784073,40950784085,40950784184,0.012,0.111
62,PUT bench_t6_client_file_2.txt,40950784240,40950784250,40950784373,0.009,0.132
64,GET bench_t4_tiger_is_back.gdt,40950784426,40950784449,40950784485,0.023,0.058
65,GET bench_t2_client_file_6.txt,40950784445,40950784546,40950784576,0.101,0.131
63,PUT bench_t0_tiger.gdt,40950784256,40950784260,40950784589,0.003,0.332
61,PUT bench_t7_client_file_6.txt,40950784221,40950784246,40950784394,0.025,0.173
67,GET bench_t6_client_file_4.txt,40950784484,40950784669,40950784716,0.185,0.232
66,GET bench_t3_client_file_1.txt,40950784468,40950784616,40950784754,0.147,0.285
68,GET bench_t7_tiger_is_back.gdt,40950784498,40950784681,40950784824,0.183,0.326
69,PUT bench_t4_client_file_3.txt,40950784960,40950784969,40950785068,0.009,0.108
71,GET bench_t0_client_file_7.txt,40950785072,40950785078,40950785153,0.005,0.080
70,PUT bench_t2_tiger.gdt,40950785055,40950785062,40950785177,0.006,0.121
72,GET bench_t4_client_file_2.txt,40950785226,40950785233,40950785270,0.007,0.043
73,GET bench_t2_client_file_3.txt,40950785316,40950785322,40950785355,0.005,0.038
74,PUT bench_t4_tiger.gdt,40950785406,40950785411,40950785503,0.005,0.097
75,GET bench_t4_client_file_5.txt,40950785568,40950785574,40950785612,0.005,0.043
76,PUT bench_t4_client_file_1.txt,40950785723,40950785729,40950785820,0.006,0.097
77,GET bench_t4_client_file_6.txt,40950785919,40950785925,40950785969,0.005,0.049
78,PUT bench_t4_client_file_6.txt,40950786101,40950786108,40950786196,0.006,0.094
79,GET bench_t4_client_file_1.txt,40950786273,40950786283,40950786318,0.009,0.044
